timestamp,true_z,est_z,z_error,covariance_scale_factor,noise_gate_active
17.094999,0.000000,0.253097,-0.253097,0.666667,1
17.097500,0.000000,0.367884,-0.367884,0.666667,1
17.100000,0.000000,0.423138,-0.423138,0.666667,1
17.102501,0.000000,0.423321,-0.423321,0.666667,1
17.105000,0.000000,0.399378,-0.399378,0.666667,1
17.107500,0.000000,0.319659,-0.319659,0.666667,1
17.110001,0.000000,0.294181,-0.294181,0.666667,1
17.112499,0.000000,0.297046,-0.297046,0.666667,1
17.115000,0.000000,0.276564,-0.276564,0.666667,1
17.117500,0.000000,0.210046,-0.210046,0.666667,1
17.120001,0.000000,0.200478,-0.200478,0.666667,1
17.122499,0.000000,0.244619,-0.244619,0.761905,1
17.125000,0.000000,0.320349,-0.320349,0.761905,1
17.127501,0.000000,0.366076,-0.366076,0.761905,1
17.129999,0.000000,0.392987,-0.392987,0.761905,1
17.132500,0.000000,0.512734,-0.512734,0.761905,1
17.135000,0.000000,0.492760,-0.492760,0.761905,1
17.137501,0.000000,0.458310,-0.458310,0.761905,1
17.139999,0.000000,0.382176,-0.382176,0.761905,1
17.142500,0.000000,0.301114,-0.301114,0.761905,1
17.145000,0.000000,0.302707,-0.302707,0.761905,1
17.147499,0.000000,0.291597,-0.291597,0.761905,1
17.150000,0.000000,0.212969,-0.212969,0.761905,1
17.152500,0.000000,0.168323,-0.168323,0.761905,1
17.155001,0.000000,0.115773,-0.115773,0.761905,1
17.157499,0.000000,0.031232,-0.031232,0.761905,1
17.160000,0.000000,0.141484,-0.141484,0.698413,1
17.162500,0.000000,0.232523,-0.232523,0.698413,1
17.165001,0.000000,0.292104,-0.292104,0.698413,1
17.167500,0.000000,0.304311,-0.304311,0.698413,1
17.170000,0.000000,0.352966,-0.352966,0.698413,1
17.172501,0.000000,0.371156,-0.371156,0.698413,1
17.174999,0.000000,0.412784,-0.412784,0.698413,1
17.177500,0.000000,0.440633,-0.440633,0.698413,1
17.180000,0.000000,0.408157,-0.408157,0.698413,1
17.182501,0.000000,0.279825,-0.279825,0.603175,1
17.184999,0.000000,0.332040,-0.332040,0.603175,1
17.187500,0.000000,0.259513,-0.259513,0.603175,1
17.190001,0.000000,0.196316,-0.196316,0.603175,1
17.192499,0.000000,0.093301,-0.093301,0.603175,1
17.195000,0.000000,-0.051091,0.051091,0.603175,1
17.197500,0.000000,-0.083305,0.083305,0.603175,1
17.200001,0.000000,-0.097729,0.097729,0.603175,1
17.202499,0.000000,-0.025922,0.025922,0.603175,1
17.205000,0.000000,0.078481,-0.078481,0.603175,1
17.207500,0.000000,0.187574,-0.187574,0.603175,1
17.209999,0.000000,0.310101,-0.310101,0.603175,1
17.212500,0.000000,0.465804,-0.465804,0.603175,1
17.215000,0.000000,0.522801,-0.522801,0.603175,1
17.217501,0.000000,0.590967,-0.590967,0.603175,1
17.219999,0.000000,0.595035,-0.595035,0.603175,1
17.222500,0.000000,0.435092,-0.435092,0.571429,1
17.225000,0.000000,0.353638,-0.353638,0.571429,1
17.227501,0.000000,0.218983,-0.218983,0.571429,1
17.230000,0.000000,0.144890,-0.144890,0.571429,1
17.232500,0.000000,0.023336,-0.023336,0.571429,1
17.235001,0.000000,0.000691,-0.000691,0.571429,1
17.237499,0.000000,0.024856,-0.024856,0.571429,1
17.240000,0.000000,0.093057,-0.093057,0.539683,1
17.242500,0.000000,0.213074,-0.213074,0.539683,1
17.245001,0.000000,0.165866,-0.165866,0.539683,1
17.247499,0.000000,0.165313,-0.165313,0.539683,1
17.250000,0.000000,0.405152,-0.405152,0.539683,1
17.252501,0.000000,0.520058,-0.520058,0.539683,1
17.254999,0.000000,0.568442,-0.568442,0.539683,1
17.257500,0.000000,0.578093,-0.578093,0.539683,1
17.260000,0.000000,0.550600,-0.550600,0.507937,1
17.262501,0.000000,0.382127,-0.382127,0.507937,1
17.264999,0.000000,0.262412,-0.262412,0.507937,1
17.267500,0.000000,0.168709,-0.168709,0.507937,1
17.270000,0.000000,0.037696,-0.037696,0.507937,1
17.272499,0.000000,-0.073728,0.073728,0.507937,1
17.275000,0.000000,0.019597,-0.019597,0.507937,1
17.277500,0.000000,-0.027029,0.027029,0.507937,1
17.280001,0.000000,-0.009887,0.009887,0.507937,1
17.282499,0.000000,0.035624,-0.035624,0.507937,1
17.285000,0.000000,0.125492,-0.125492,0.507937,1
17.287500,0.000000,0.167964,-0.167964,0.507937,1
17.290001,0.000000,0.313549,-0.313549,0.507937,1
17.292500,0.000000,0.400942,-0.400942,0.507937,1
17.295000,0.000000,0.368355,-0.368355,0.507937,1
17.297501,0.000000,0.378234,-0.378234,0.507937,1
17.299999,0.000000,0.354387,-0.354387,0.539683,1
17.302500,0.000000,0.299554,-0.299554,0.539683,1
17.305000,0.000000,0.261385,-0.261385,0.539683,1
17.307501,0.000000,0.214809,-0.214809,0.539683,1
17.309999,0.000000,0.157715,-0.157715,0.539683,1
17.312500,0.000000,0.098971,-0.098971,0.539683,1
17.315001,0.000000,0.045359,-0.045359,0.539683,1
17.317499,0.000000,-0.103101,0.103101,0.539683,1
17.320000,0.000000,-0.056719,0.056719,0.539683,1
17.322500,0.000000,0.007774,-0.007774,0.476190,1
17.325001,0.000000,0.008359,-0.008359,0.476190,1
17.327499,0.000000,0.103056,-0.103056,0.476190,1
17.330000,0.000000,0.221836,-0.221836,0.476190,1
17.332500,0.000000,0.360042,-0.360042,0.476190,1
17.334999,0.000000,0.434628,-0.434628,0.476190,1
17.337500,0.000000,0.467545,-0.467545,0.476190,1
17.340000,0.000000,0.503981,-0.503981,0.476190,1
17.342501,0.000000,0.432917,-0.432917,0.476190,1
17.344999,0.000000,0.380243,-0.380243,0.476190,1
17.347500,0.000000,0.251055,-0.251055,0.476190,1
17.350000,0.000000,0.222783,-0.222783,0.476190,1
17.352501,0.000000,0.042529,-0.042529,0.476190,1
17.355000,0.000000,0.030035,-0.030035,0.476190,1
17.357500,0.000000,-0.001830,0.001830,0.476190,1
17.360001,0.000000,0.054656,-0.054656,0.476190,1
17.362499,0.000000,0.037523,-0.037523,0.444444,1
17.365000,0.000000,0.102858,-0.102858,0.444444,1
17.367500,0.000000,0.182157,-0.182157,0.444444,1
17.370001,0.000000,0.287204,-0.287204,0.444444,1
17.372499,0.000000,0.290613,-0.290613,0.444444,1
17.375000,0.000000,0.377623,-0.377623,0.444444,1
17.377501,0.000000,0.282233,-0.282233,0.444444,1
17.379999,0.000000,0.237222,-0.237222,0.539683,1
17.382500,0.000000,0.118851,-0.118851,0.539683,1
17.385000,0.000000,0.105469,-0.105469,0.539683,1
17.387501,0.000000,0.053969,-0.053969,0.539683,1
17.389999,0.000000,0.001493,-0.001493,0.539683,1
17.392500,0.000000,0.010240,-0.010240,0.539683,1
17.395000,0.000000,-0.059862,0.059862,0.539683,1
17.397499,0.000000,-0.053980,0.053980,0.539683,1
17.400000,0.000000,-0.048686,0.048686,0.571429,1
17.402500,0.000000,-0.023720,0.023720,0.571429,1
17.405001,0.000000,0.095234,-0.095234,0.571429,1
17.407499,0.000000,0.265833,-0.265833,0.571429,1
17.410000,0.000000,0.306785,-0.306785,0.571429,1
17.412500,0.000000,0.406170,-0.406170,0.571429,1
17.415001,0.000000,0.459632,-0.459632,0.571429,1
17.417500,0.000000,0.488056,-0.488056,0.571429,1
17.420000,0.000000,0.482152,-0.482152,0.476190,1
17.422501,0.000000,0.409145,-0.409145,0.476190,1
17.424999,0.000000,0.117249,-0.117249,0.476190,1
17.427500,0.000000,0.125927,-0.125927,0.476190,1
17.430000,0.000000,-0.004951,0.004951,0.476190,1
17.432501,0.000000,-0.096694,0.096694,0.476190,1
17.434999,0.000000,-0.164954,0.164954,0.476190,1
17.437500,0.000000,-0.236407,0.236407,0.476190,1
17.440001,0.000000,-0.212363,0.212363,0.476190,1
17.442499,0.000000,-0.174246,0.174246,0.476190,1
17.445000,0.000000,-0.150328,0.150328,0.476190,1
17.447500,0.000000,-0.058593,0.058593,0.476190,1
17.450001,0.000000,0.024829,-0.024829,0.476190,1
17.452499,0.000000,0.154658,-0.154658,0.476190,1
17.455000,0.000000,0.128350,-0.128350,0.476190,1
17.457500,0.000000,0.107610,-0.107610,0.476190,1
17.459999,0.000000,0.147619,-0.147619,0.444444,1
17.462500,0.000000,0.068655,-0.068655,0.444444,1
17.465000,0.000000,-0.050921,0.050921,0.444444,1
17.467501,0.000000,-0.164615,0.164615,0.444444,1
17.469999,0.000000,-0.249872,0.249872,0.444444,1
17.472500,0.000000,-0.324496,0.324496,0.444444,1
17.475000,0.000000,-0.384005,0.384005,0.444444,1
17.477501,0.000000,-0.462649,0.462649,0.444444,1
17.480000,0.000000,-0.399627,0.399627,0.476190,1
17.482500,0.000000,-0.276408,0.276408,0.476190,1
17.485001,0.000000,-0.317407,0.317407,0.476190,1
17.487499,0.000000,-0.318700,0.318700,0.476190,1
17.490000,0.000000,-0.167032,0.167032,0.476190,1
17.492500,0.000000,0.004914,-0.004914,0.476190,1
17.495001,0.000000,-0.060150,0.060150,0.476190,1
17.497499,0.000000,0.020252,-0.020252,0.476190,1
17.500000,0.000000,0.094071,-0.094071,0.634921,1
17.502501,0.000000,0.026658,-0.026658,0.634921,1
17.504999,0.000000,0.052578,-0.052578,0.634921,1
17.507500,0.000000,-0.018269,0.018269,0.634921,1
17.510000,0.000000,-0.069206,0.069206,0.634921,1
17.512501,0.000000,-0.162456,0.162456,0.634921,1
17.514999,0.000000,-0.156957,0.156957,0.634921,1
17.517500,0.000000,-0.137672,0.137672,0.634921,1
17.520000,0.000000,-0.057037,0.057037,0.698413,1
17.522499,0.000000,0.033100,-0.033100,0.698413,1
17.525000,0.000000,0.076515,-0.076515,0.698413,1
17.527500,0.000000,0.273441,-0.273441,0.698413,1
17.530001,0.000000,0.390250,-0.390250,0.698413,1
17.532499,0.000000,0.462002,-0.462002,0.698413,1
17.535000,0.000000,0.447137,-0.447137,0.698413,1
17.537500,0.000000,0.386954,-0.386954,0.698413,1
17.540001,0.000000,0.300713,-0.300713,0.634921,1
17.542500,0.000000,0.215911,-0.215911,0.634921,1
17.545000,0.000000,0.227215,-0.227215,0.634921,1
17.547501,0.000000,0.177832,-0.177832,0.634921,1
17.549999,0.000000,0.069214,-0.069214,0.634921,1
17.552500,0.000000,-0.006095,0.006095,0.634921,1
17.555000,0.000000,-0.069453,0.069453,0.634921,1
17.557501,0.000000,-0.053872,0.053872,0.634921,1
17.559999,0.000000,-0.096443,0.096443,0.634921,1
17.562500,0.000000,-0.047838,0.047838,0.634921,1
17.565001,0.000000,0.019813,-0.019813,0.634921,1
17.567499,0.000000,0.042331,-0.042331,0.634921,1
17.570000,0.000000,0.193277,-0.193277,0.634921,1
17.572500,0.000000,0.237706,-0.237706,0.634921,1
17.575001,0.000000,0.229529,-0.229529,0.634921,1
17.577499,0.000000,0.292188,-0.292188,0.634921,1
17.580000,0.000000,0.285042,-0.285042,0.698413,1
17.582500,0.000000,0.269286,-0.269286,0.698413,1
17.584999,0.000000,0.157028,-0.157028,0.698413,1
17.587500,0.000000,0.128347,-0.128347,0.698413,1
17.590000,0.000000,0.160059,-0.160059,0.698413,1
17.592501,0.000000,0.032304,-0.032304,0.698413,1
17.594999,0.000000,0.000392,-0.000392,0.698413,1
17.597500,0.000000,-0.063062,0.063062,0.698413,1
17.600000,0.000000,0.067950,-0.067950,0.698413,1
17.602501,0.000000,0.154448,-0.154448,0.666667,1
17.605000,0.000000,0.213017,-0.213017,0.666667,1
17.607500,0.000000,0.209424,-0.209424,0.666667,1
17.610001,0.000000,0.223418,-0.223418,0.666667,1
17.612499,0.000000,0.318122,-0.318122,0.666667,1
17.615000,0.000000,0.288755,-0.288755,0.666667,1
17.617500,0.000000,0.239046,-0.239046,0.666667,1
17.620001,0.000000,0.231034,-0.231034,0.666667,1
17.622499,0.000000,0.202462,-0.202462,0.666667,1
17.625000,0.000000,0.164279,-0.164279,0.666667,1
17.627501,0.000000,0.071086,-0.071086,0.666667,1
17.629999,0.000000,0.043842,-0.043842,0.666667,1
17.632500,0.000000,-0.066258,0.066258,0.666667,1
17.635000,0.000000,-0.082604,0.082604,0.666667,1
17.637501,0.000000,-0.096057,0.096057,0.666667,1
17.639999,0.000000,-0.062576,0.062576,0.666667,1
17.642500,0.000000,0.025946,-0.025946,0.666667,1
17.645000,0.000000,0.052310,-0.052310,0.666667,1
17.647499,0.000000,0.082792,-0.082792,0.666667,1
17.650000,0.000000,0.066123,-0.066123,0.666667,1
17.652500,0.000000,0.028084,-0.028084,0.666667,1
17.655001,0.000000,0.068380,-0.068380,0.666667,1
17.657499,0.000000,0.087689,-0.087689,0.666667,1
17.660000,0.000000,0.027758,-0.027758,0.634921,1
17.662500,0.000000,-0.046887,0.046887,0.634921,1
17.665001,0.000000,-0.017908,0.017908,0.634921,1
17.667500,0.000000,-0.039648,0.039648,0.634921,1
17.670000,0.000000,-0.177191,0.177191,0.634921,1
17.672501,0.000000,-0.261446,0.261446,0.634921,1
17.674999,0.000000,-0.282658,0.282658,0.634921,1
17.677500,0.000000,-0.332788,0.332788,0.634921,1
17.680000,0.000000,-0.363754,0.363754,0.603175,1
17.682501,0.000000,-0.338959,0.338959,0.603175,1
17.684999,0.000000,-0.213660,0.213660,0.603175,1
17.687500,0.000000,-0.072041,0.072041,0.603175,1
17.690001,0.000000,-0.032954,0.032954,0.603175,1
17.692499,0.000000,0.062789,-0.062789,0.603175,1
17.695000,0.000000,0.113468,-0.113468,0.603175,1
17.697500,0.000000,0.084291,-0.084291,0.603175,1
17.700001,0.000000,0.066091,-0.066091,0.634921,1
17.702499,0.000000,-0.028441,0.028441,0.634921,1
17.705000,0.000000,-0.019091,0.019091,0.634921,1
17.707500,0.000000,-0.005844,0.005844,0.634921,1
17.709999,0.000000,-0.098832,0.098832,0.634921,1
17.712500,0.000000,-0.195163,0.195163,0.634921,1
17.715000,0.000000,-0.185323,0.185323,0.634921,1
17.717501,0.000000,-0.144135,0.144135,0.634921,1
17.719999,0.000000,-0.198131,0.198131,0.603175,1
17.722500,0.000000,-0.169732,0.169732,0.603175,1
17.725000,0.000000,-0.113294,0.113294,0.603175,1
17.727501,0.000000,-0.080573,0.080573,0.603175,1
17.730000,0.000000,0.017985,-0.017985,0.603175,1
17.732500,0.000000,0.049471,-0.049471,0.603175,1
17.735001,0.000000,0.071969,-0.071969,0.603175,1
17.737499,0.000000,0.092552,-0.092552,0.603175,1
17.740000,0.000000,0.013778,-0.013778,0.634921,1
17.742500,0.000000,-0.118450,0.118450,0.634921,1
17.745001,0.000000,-0.118347,0.118347,0.634921,1
17.747499,0.000000,-0.218041,0.218041,0.634921,1
17.750000,0.000000,-0.173589,0.173589,0.634921,1
17.752501,0.000000,-0.133526,0.133526,0.634921,1
17.754999,0.000000,-0.205353,0.205353,0.634921,1
17.757500,0.000000,-0.106468,0.106468,0.634921,1
17.760000,0.000000,-0.054899,0.054899,0.634921,1
17.762501,0.000000,-0.058225,0.058225,0.634921,1
17.764999,0.000000,-0.136730,0.136730,0.634921,1
17.767500,0.000000,-0.030124,0.030124,0.634921,1
17.770000,0.000000,0.044670,-0.044670,0.634921,1
17.772499,0.000000,0.131704,-0.131704,0.634921,1
17.775000,0.000000,0.166298,-0.166298,0.634921,1
17.777500,0.000000,0.129540,-0.129540,0.634921,1
17.780001,0.000000,0.103065,-0.103065,0.634921,1
17.782499,0.000000,0.107603,-0.107603,0.666667,1
17.785000,0.000000,0.037371,-0.037371,0.666667,1
17.787500,0.000000,-0.045895,0.045895,0.666667,1
17.790001,0.000000,-0.188744,0.188744,0.666667,1
17.792500,0.000000,-0.242085,0.242085,0.666667,1
17.795000,0.000000,-0.337884,0.337884,0.666667,1
17.797501,0.000000,-0.307431,0.307431,0.666667,1
17.799999,0.000000,-0.332010,0.332010,0.698413,1
17.802500,0.000000,-0.309113,0.309113,0.698413,1
17.805000,0.000000,-0.147505,0.147505,0.698413,1
17.807501,0.000000,-0.094642,0.094642,0.698413,1
17.809999,0.000000,-0.044738,0.044738,0.698413,1
17.812500,0.000000,0.047684,-0.047684,0.698413,1
17.815001,0.000000,0.008277,-0.008277,0.698413,1
17.817499,0.000000,0.094349,-0.094349,0.698413,1
17.820000,0.000000,0.139092,-0.139092,0.698413,1
17.822500,0.000000,0.133737,-0.133737,0.730159,1
17.825001,0.000000,-0.074835,0.074835,0.730159,1
17.827499,0.000000,-0.145568,0.145568,0.730159,1
17.830000,0.000000,-0.266628,0.266628,0.730159,1
17.832500,0.000000,-0.266342,0.266342,0.730159,1
17.834999,0.000000,-0.255014,0.255014,0.730159,1
17.837500,0.000000,-0.253736,0.253736,0.730159,1
17.840000,0.000000,-0.300313,0.300313,0.761905,1
17.842501,0.000000,-0.197768,0.197768,0.761905,1
17.844999,0.000000,-0.157635,0.157635,0.761905,1
17.847500,0.000000,-0.009884,0.009884,0.761905,1
17.850000,0.000000,0.067591,-0.067591,0.761905,1
17.852501,0.000000,0.148857,-0.148857,0.761905,1
17.855000,0.000000,0.168890,-0.168890,0.761905,1
17.857500,0.000000,0.253369,-0.253369,0.761905,1
17.860001,0.000000,0.273966,-0.273966,0.730159,1
17.862499,0.000000,0.307947,-0.307947,0.730159,1
17.865000,0.000000,0.258003,-0.258003,0.730159,1
17.867500,0.000000,0.184228,-0.184228,0.730159,1
17.870001,0.000000,0.138619,-0.138619,0.730159,1
17.872499,0.000000,0.140443,-0.140443,0.730159,1
17.875000,0.000000,0.136474,-0.136474,0.730159,1
17.877501,0.000000,0.112459,-0.112459,0.730159,1
17.879999,0.000000,0.015748,-0.015748,0.698413,1
17.882500,0.000000,0.082613,-0.082613,0.698413,1
17.885000,0.000000,0.057839,-0.057839,0.698413,1
17.887501,0.000000,0.122597,-0.122597,0.698413,1
17.889999,0.000000,0.182877,-0.182877,0.698413,1
17.892500,0.000000,0.170922,-0.170922,0.698413,1
17.895000,0.000000,0.233091,-0.233091,0.698413,1
17.897499,0.000000,0.358703,-0.358703,0.698413,1
17.900000,0.000000,0.333514,-0.333514,0.793651,1
17.902500,0.000000,0.333017,-0.333017,0.793651,1
17.905001,0.000000,0.383129,-0.383129,0.793651,1
17.907499,0.000000,0.351069,-0.351069,0.793651,1
17.910000,0.000000,0.247345,-0.247345,0.793651,1
17.912500,0.000000,0.191277,-0.191277,0.793651,1
17.915001,0.000000,0.161729,-0.161729,0.793651,1
17.917500,0.000000,0.196934,-0.196934,0.793651,1
17.920000,0.000000,0.244023,-0.244023,0.825397,1
17.922501,0.000000,0.138533,-0.138533,0.825397,1
17.924999,0.000000,0.140552,-0.140552,0.825397,1
17.927500,0.000000,0.190756,-0.190756,0.825397,1
17.930000,0.000000,0.202440,-0.202440,0.825397,1
17.932501,0.000000,0.089960,-0.089960,0.825397,1
17.934999,0.000000,0.099324,-0.099324,0.825397,1
17.937500,0.000000,0.120126,-0.120126,0.825397,1
17.940001,0.000000,0.093793,-0.093793,0.857143,1
17.942499,0.000000,0.024375,-0.024375,0.857143,1
17.945000,0.000000,-0.017945,0.017945,0.857143,1
17.947500,0.000000,-0.059275,0.059275,0.857143,1
17.950001,0.000000,-0.139470,0.139470,0.857143,1
17.952499,0.000000,-0.132320,0.132320,0.857143,1
17.955000,0.000000,-0.169436,0.169436,0.857143,1
17.957500,0.000000,-0.226077,0.226077,0.857143,1
17.959999,0.000000,-0.269815,0.269815,0.825397,1
17.962500,0.000000,-0.246270,0.246270,0.825397,1
17.965000,0.000000,-0.142445,0.142445,0.825397,1
17.967501,0.000000,-0.115945,0.115945,0.825397,1
17.969999,0.000000,-0.020903,0.020903,0.825397,1
17.972500,0.000000,0.043447,-0.043447,0.825397,1
17.975000,0.000000,0.178142,-0.178142,0.825397,1
17.977501,0.000000,0.214777,-0.214777,0.825397,1
17.980000,0.000000,0.173348,-0.173348,0.761905,1
17.982500,0.000000,0.176879,-0.176879,0.761905,1
17.985001,0.000000,0.159639,-0.159639,0.761905,1
17.987499,0.000000,0.071582,-0.071582,0.761905,1
17.990000,0.000000,-0.055661,0.055661,0.761905,1
17.992500,0.000000,-0.091001,0.091001,0.761905,1
17.995001,0.000000,-0.133098,0.133098,0.761905,1
17.997499,0.000000,-0.227760,0.227760,0.761905,1
18.000000,0.000000,-0.207750,0.207750,0.761905,1
18.002501,0.000000,-0.205292,0.205292,0.761905,1
18.004999,0.000000,-0.223091,0.223091,0.761905,1
18.007500,0.000000,-0.169702,0.169702,0.761905,1
18.010000,0.000000,-0.034589,0.034589,0.761905,1
18.012501,0.000000,0.087086,-0.087086,0.761905,1
18.014999,0.000000,0.177355,-0.177355,0.761905,1
18.017500,0.000000,0.210132,-0.210132,0.761905,1
18.020000,0.000000,0.231516,-0.231516,0.761905,1
18.022499,0.000000,0.204471,-0.204471,0.825397,1
18.025000,0.000000,0.103954,-0.103954,0.825397,1
18.027500,0.000000,0.001681,-0.001681,0.825397,1
18.030001,0.000000,-0.088950,0.088950,0.825397,1
18.032499,0.000000,-0.081875,0.081875,0.825397,1
18.035000,0.000000,-0.075829,0.075829,0.825397,1
18.037500,0.000000,-0.146322,0.146322,0.825397,1
18.040001,0.000000,-0.139260,0.139260,0.825397,1
18.042500,0.000000,-0.128577,0.128577,0.825397,1
18.045000,0.000000,-0.086364,0.086364,0.825397,1
18.047501,0.000000,-0.048820,0.048820,0.825397,1
18.049999,0.000000,0.080155,-0.080155,0.825397,1
18.052500,0.000000,0.135818,-0.135818,0.825397,1
18.055000,0.000000,0.186505,-0.186505,0.825397,1
18.057501,0.000000,0.215194,-0.215194,0.825397,1
18.059999,0.000000,0.161731,-0.161731,0.825397,1
18.062500,0.000000,0.131995,-0.131995,0.666667,1
18.065001,0.000000,0.130318,-0.130318,0.666667,1
18.067499,0.000000,0.134296,-0.134296,0.666667,1
18.070000,0.000000,-0.007898,0.007898,0.666667,1
18.072500,0.000000,-0.158115,0.158115,0.666667,1
18.075001,0.000000,-0.201940,0.201940,0.666667,1
18.077499,0.000000,-0.164377,0.164377,0.666667,1
18.080000,0.000000,-0.140283,0.140283,0.698413,1
18.082500,0.000000,-0.073543,0.073543,0.698413,1
18.084999,0.000000,-0.089091,0.089091,0.698413,1
18.087500,0.000000,-0.048931,0.048931,0.698413,1
18.090000,0.000000,-0.086499,0.086499,0.698413,1
18.092501,0.000000,-0.024998,0.024998,0.698413,1
18.094999,0.000000,-0.082468,0.082468,0.698413,1
18.097500,0.000000,0.014255,-0.014255,0.698413,1
18.100000,0.000000,0.088635,-0.088635,0.730159,1
18.102501,0.000000,0.066328,-0.066328,0.730159,1
18.105000,0.000000,-0.056942,0.056942,0.730159,1
18.107500,0.000000,-0.099840,0.099840,0.730159,1
18.110001,0.000000,-0.075006,0.075006,0.730159,1
18.112499,0.000000,-0.112477,0.112477,0.730159,1
18.115000,0.000000,-0.099733,0.099733,0.730159,1
18.117500,0.000000,-0.145790,0.145790,0.730159,1
18.120001,0.000000,-0.182804,0.182804,0.730159,1
18.122499,0.000000,-0.156791,0.156791,0.825397,1
18.125000,0.000000,-0.192305,0.192305,0.825397,1
18.127501,0.000000,-0.030447,0.030447,0.825397,1
18.129999,0.000000,0.038548,-0.038548,0.825397,1
18.132500,0.000000,0.132796,-0.132796,0.825397,1
18.135000,0.000000,0.152371,-0.152371,0.825397,1
18.137501,0.000000,0.103396,-0.103396,0.825397,1
18.139999,0.000000,0.159505,-0.159505,0.888889,1
18.142500,0.000000,0.085456,-0.085456,0.888889,1
18.145000,0.000000,0.055710,-0.055710,0.888889,1
18.147499,0.000000,0.017834,-0.017834,0.888889,1
18.150000,0.000000,-0.039107,0.039107,0.888889,1
18.152500,0.000000,-0.126228,0.126228,0.888889,1
18.155001,0.000000,-0.171128,0.171128,0.888889,1
18.157499,0.000000,-0.229307,0.229307,0.888889,1
18.160000,0.000000,-0.186631,0.186631,0.857143,1
18.162500,0.000000,-0.131863,0.131863,0.857143,1
18.165001,0.000000,-0.084636,0.084636,0.857143,1
18.167500,0.000000,-0.049427,0.049427,0.857143,1
18.170000,0.000000,0.107669,-0.107669,0.857143,1
18.172501,0.000000,0.104501,-0.104501,0.857143,1
18.174999,0.000000,0.077120,-0.077120,0.857143,1
18.177500,0.000000,0.095052,-0.095052,0.857143,1
18.180000,0.000000,0.081074,-0.081074,0.888889,1
18.182501,0.000000,0.102560,-0.102560,0.888889,1
18.184999,0.000000,0.084171,-0.084171,0.888889,1
18.187500,0.000000,0.026438,-0.026438,0.888889,1
18.190001,0.000000,-0.013905,0.013905,0.888889,1
18.192499,0.000000,-0.049192,0.049192,0.888889,1
18.195000,0.000000,0.000187,-0.000187,0.888889,1
18.197500,0.000000,-0.012320,0.012320,0.888889,1
18.200001,0.000000,-0.041556,0.041556,0.888889,1
18.202499,0.000000,-0.009088,0.009088,0.920635,1
18.205000,0.000000,-0.077284,0.077284,0.920635,1
18.207500,0.000000,-0.020986,0.020986,0.920635,1
18.209999,0.000000,0.086068,-0.086068,0.920635,1
18.212500,0.000000,0.164632,-0.164632,0.920635,1
18.215000,0.000000,0.214967,-0.214967,0.920635,1
18.217501,0.000000,0.259245,-0.259245,0.920635,1
18.219999,0.000000,0.296288,-0.296288,0.984127,1
18.222500,0.000000,0.323528,-0.323528,0.984127,1
18.225000,0.000000,0.291889,-0.291889,0.984127,1
18.227501,0.000000,0.217630,-0.217630,0.984127,1
18.230000,0.000000,0.059657,-0.059657,0.984127,1
18.232500,0.000000,0.044541,-0.044541,0.984127,1
18.235001,0.000000,0.023436,-0.023436,0.984127,1
18.237499,0.000000,0.006842,-0.006842,0.984127,1
18.240000,0.000000,-0.023308,0.023308,0.920635,1
18.242500,0.000000,0.042962,-0.042962,0.920635,1
18.245001,0.000000,0.073966,-0.073966,0.920635,1
18.247499,0.000000,0.127059,-0.127059,0.920635,1
18.250000,0.000000,0.182269,-0.182269,0.920635,1
18.252501,0.000000,0.253117,-0.253117,0.920635,1
18.254999,0.000000,0.238855,-0.238855,0.920635,1
18.257500,0.000000,0.279556,-0.279556,0.920635,1
18.260000,0.000000,0.235585,-0.235585,0.825397,1
18.262501,0.000000,0.169070,-0.169070,0.825397,1
18.264999,0.000000,0.157916,-0.157916,0.825397,1
18.267500,0.000000,0.043338,-0.043338,0.825397,1
18.270000,0.000000,0.016746,-0.016746,0.825397,1
18.272499,0.000000,-0.040772,0.040772,0.825397,1
18.275000,0.000000,-0.164308,0.164308,0.825397,1
18.277500,0.000000,-0.120089,0.120089,0.825397,1
18.280001,0.000000,-0.099471,0.099471,0.730159,1
18.282499,0.000000,-0.047277,0.047277,0.730159,1
18.285000,0.000000,0.058116,-0.058116,0.730159,1
18.287500,0.000000,0.200249,-0.200249,0.730159,1
18.290001,0.000000,0.275687,-0.275687,0.730159,1
18.292500,0.000000,0.363840,-0.363840,0.730159,1
18.295000,0.000000,0.420425,-0.420425,0.730159,1
18.297501,0.000000,0.415416,-0.415416,0.730159,1
18.299999,0.000000,0.299281,-0.299281,0.571429,1
18.302500,0.000000,0.266360,-0.266360,0.571429,1
18.305000,0.000000,0.277909,-0.277909,0.571429,1
18.307501,0.000000,0.222687,-0.222687,0.571429,1
18.309999,0.000000,0.065576,-0.065576,0.571429,1
18.312500,0.000000,0.050490,-0.050490,0.571429,1
18.315001,0.000000,-0.028382,0.028382,0.571429,1
18.317499,0.000000,-0.180569,0.180569,0.571429,1
18.320000,0.000000,-0.117144,0.117144,0.603175,1
18.322500,0.000000,-0.134863,0.134863,0.603175,1
18.325001,0.000000,0.023122,-0.023122,0.603175,1
18.327499,0.000000,0.156572,-0.156572,0.603175,1
18.330000,0.000000,0.215262,-0.215262,0.603175,1
18.332500,0.000000,0.303039,-0.303039,0.603175,1
18.334999,0.000000,0.477138,-0.477138,0.603175,1
18.337500,0.000000,0.542267,-0.542267,0.603175,1
